datetime,open,high,low,close,volume
2024-05-24 13:30:00,190.42,190.46001,189.84,190.0,9367331.0
2024-05-28 09:30:00,191.532,192.99001,190.34,190.875,28141893.0
2024-05-28 13:30:00,190.875,190.96001,189.10001,190.10001,14901803.0
2024-05-29 09:30:00,189.61011,192.24001,189.61011,191.78999,27696962.0
2024-05-29 13:30:00,191.78011,191.96001,189.98,190.38,15562117.0
2024-05-30 09:30:00,191.0811,192.14,190.63,192.078705,23530837.0
2024-05-30 13:30:00,192.080002,192.17999,190.85001,191.28999,14121864.0
2024-05-31 09:30:00,191.31,192.56,189.92,190.57001,24736575.0
2024-05-31 13:30:00,190.57539,192.4799,190.34,192.39,18749879.0
2024-06-03 09:30:00,192.98,194.99001,192.53,193.78999,30290846.0
2024-06-03 13:30:00,193.75999,194.11,192.9101,194.089996,12464898.0
2024-06-04 09:30:00,194.72,194.92999,193.034195,194.80499,22628206.0
2024-06-04 13:30:00,194.81,195.32001,193.92999,194.36501,14452366.0
2024-06-05 09:30:00,195.42,196.89999,194.88,195.88519,28632574.0
2024-06-05 13:30:00,195.88,196.7,195.62,195.89999,15958187.0
2024-06-06 09:30:00,195.59,196.485,195.21519,195.64999,20502680.0
2024-06-06 13:30:00,195.6413,195.73,194.17999,194.48,13210152.0
2024-06-07 09:30:00,194.66,196.49001,194.14,196.36,28561160.0
2024-06-07 13:30:00,196.36,196.94,195.58,196.89999,17820765.0
2024-06-10 09:30:00,197.2,197.28169,194.83,195.425,35538179.0
2024-06-10 13:30:00,195.44,196.45,192.14999,193.13,50767004.0
2024-06-11 09:30:00,193.66,206.029999,193.64,205.039993,115316548.0
2024-06-11 13:30:00,205.029999,207.16,204.44,207.14,40900558.0
2024-06-12 09:30:00,207.75,218.12,207.42999,216.92999,115067091.0
2024-06-12 13:30:00,216.92751,220.2,212.84,213.11169,69085917.0
2024-06-13 09:30:00,214.78,216.75,211.60001,213.60001,57711025.0
2024-06-13 13:30:00,213.605,214.88,212.4001,214.13,27510821.0
2024-06-14 09:30:00,213.81,215.17,211.3,211.78,42006517.0
2024-06-14 13:30:00,211.78,212.58791,211.42,212.52,18231811.0
2024-06-17 09:30:00,213.83501,218.10001,212.72,217.82001,50403658.0
2024-06-17 13:30:00,217.83,218.94501,215.48,216.71001,29762032.0
2024-06-18 09:30:00,217.61,218.63,213.0,213.66,47461024.0
2024-06-18 13:30:00,213.66,215.10001,213.070007,214.38,20548980.0
2024-06-20 09:30:00,213.92999,214.24001,209.13,209.38,47761043.0
2024-06-20 13:30:00,209.37,210.60001,208.85001,209.56,24407065.0
2024-06-21 09:30:00,210.39,211.89,209.59,210.059998,52098966.0
2024-06-21 13:30:00,210.059998,210.98,207.11,207.11,34149810.0
2024-06-24 09:30:00,207.72,212.7,206.59,210.0050049,45043841.0
2024-06-24 13:30:00,210.0,210.089996,207.8446,208.14999,19790059.0
2024-06-25 09:30:00,209.080002,211.38,208.61,210.11501,27798314.0
2024-06-25 13:30:00,210.11501,210.6701,208.82001,209.076004,12914479.0
2024-06-26 09:30:00,211.44,214.78,210.64,213.56,35340493.0
2024-06-26 13:30:00,213.5517,214.86,212.72,213.12,17503105.0
2024-06-27 09:30:00,214.64999,215.63,212.39999,214.0,29111996.0
2024-06-27 13:30:00,213.99541,214.11,213.050003,214.10001,11841173.0
2024-06-28 09:30:00,215.80499,216.070007,213.27,213.83009,30537206.0
2024-06-28 13:30:00,213.85001,214.080002,210.3,210.61,22302752.0
2024-07-01 09:30:00,212.17999,217.5,211.965,217.255,37903470.0
2024-07-01 13:30:00,217.16499,217.17999,215.16,216.73,14837919.0
2024-07-02 09:30:00,216.14999,220.33,215.10001,219.39999,34456876.0
2024-07-02 13:30:00,219.4001,220.38,219.27,220.37,13831761.0
2024-07-03 09:30:00,220.42999,221.55,219.029999,221.55,37198497.0
2024-07-05 09:30:00,221.64999,225.44,221.64999,225.35001,33735951.0
2024-07-05 13:30:00,225.355,226.45,224.98,226.31,16247324.0
2024-07-08 09:30:00,227.089996,227.35001,223.25,226.5999,34789994.0
2024-07-08 13:30:00,226.58,227.84,226.39,227.8,15416038.0
2024-07-09 09:30:00,228.185,229.395,226.3721,228.0099945,30106832.0
2024-07-09 13:30:00,228.0,228.78,227.85001,228.7,11311525.0
2024-07-10 09:30:00,229.44,232.74001,229.25,231.56,37722535.0
2024-07-10 13:30:00,231.57001,233.080002,231.52,232.91,15712296.0
2024-07-11 09:30:00,231.31171,232.39,225.77,227.98,40504974.0
2024-07-11 13:30:00,227.97,228.7,226.59,227.55,13558338.0
2024-07-12 09:30:00,229.0,232.39799,228.67999,231.9025,30842484.0
2024-07-12 13:30:00,231.89999,232.64,229.91,230.57001,13832829.0
2024-07-15 09:30:00,236.532,237.23,233.34,234.69,38036943.0
2024-07-15 13:30:00,234.6595,235.070007,233.089996,234.42,13719727.0
2024-07-16 09:30:00,235.205,236.27,232.33,233.545,26720810.0
2024-07-16 13:30:00,233.53999,234.98,233.41499,234.81,9254483.0
2024-07-17 09:30:00,229.48,231.4599,226.64,228.7,31837622.0
2024-07-17 13:30:00,228.67999,229.82001,228.25999,228.88499,15503887.0
2024-07-18 09:30:00,230.345,230.44,222.45,224.56,39677024.0
2024-07-18 13:30:00,224.55,225.2,223.4509,224.19,14703825.0
2024-07-19 09:30:00,224.85201,226.8,223.27499,224.46001,28782845.0
2024-07-19 13:30:00,224.42999,225.12,223.86,224.38,12345640.0
2024-07-22 09:30:00,227.27,227.78,223.089996,224.39,25002647.0
2024-07-22 13:30:00,224.37,225.63,223.78,223.92999,11771308.0
2024-07-23 09:30:00,224.39999,226.92999,222.67999,224.72,21949612.0
2024-07-23 13:30:00,224.71001,225.28,224.32001,225.0099945,9223206.0
2024-07-24 09:30:00,224.0,224.8,217.13,218.025803,31157931.0
2024-07-24 13:30:00,218.020004,218.86,217.7,218.57001,16016450.0
2024-07-25 09:30:00,219.4899,220.85001,214.62,219.42,31586563.0
2024-07-25 13:30:00,219.42999,220.48,217.33,217.49001,12741077.0
2024-07-26 09:30:00,218.85001,219.49001,216.0099945,219.3045,22780496.0
2024-07-26 13:30:00,219.30499,219.3269,217.13,218.12,11260493.0
2024-07-29 09:30:00,216.67999,219.3,215.92999,218.7,20811098.0
2024-07-29 13:30:00,218.7,219.12,217.97,218.21001,9932498.0
2024-07-30 09:30:00,219.039993,220.325,216.12,217.25,20714770.0
2024-07-30 13:30:00,217.24001,219.92,216.96001,218.78999,12141286.0
2024-07-31 09:30:00,221.53,223.82001,220.64,222.60001,22705879.0
2024-07-31 13:30:00,222.595,223.37,221.285,221.99001,14079318.0
2024-08-01 09:30:00,224.37,224.4505,217.63,218.14999,25754769.0
2024-08-01 13:30:00,218.16,219.14,217.020004,218.28,19858640.0
2024-08-02 09:30:00,219.14999,225.60001,217.71001,224.64,60441959.0
2024-08-02 13:30:00,224.63,225.0050049,219.059998,219.8,25119384.0
2024-08-05 09:30:00,199.14,213.47,196.21001,210.81,71723341.0
2024-08-05 13:30:00,210.78999,211.89,203.92,209.19,33043447.0
2024-08-06 09:30:00,205.39,209.98,201.070007,208.99001,42419413.0
2024-08-06 13:30:00,209.0099945,209.95,206.39999,207.125,16622170.0
2024-08-07 09:30:00,206.89,213.64,206.41,211.039993,32355240.0
2024-08-07 13:30:00,211.039993,211.49001,208.48,209.86,16468272.0
2024-08-08 09:30:00,213.095001,213.99001,208.83,213.8976,23956411.0
2024-08-08 13:30:00,213.89999,214.2,211.88,213.34,12470714.0
2024-08-09 09:30:00,212.080002,216.53999,211.98,216.535,20420215.0
2024-08-09 13:30:00,216.53999,216.78,214.89999,216.3,12996376.0
2024-08-12 09:30:00,216.0,219.5099,215.60001,217.2477,21780796.0
2024-08-12 13:30:00,217.25,217.63,216.48,217.55,8766377.0
2024-08-13 09:30:00,219.105,221.8,219.0099945,221.69,22699607.0
2024-08-13 13:30:00,221.69,221.89,220.42,221.27,9442210.0
2024-08-14 09:30:00,220.565,223.029999,219.7,221.175,22515577.0
2024-08-14 13:30:00,221.16,222.35001,220.81,221.62,10202420.0
2024-08-15 09:30:00,224.55,225.34,222.75999,224.545,21954939.0
2024-08-15 13:30:00,224.56,225.33,223.845,224.71001,11404474.0
2024-08-16 09:30:00,223.92,226.8271,223.6501,226.55,25975672.0
2024-08-16 13:30:00,226.55,226.67,225.53999,226.10001,8640352.0
2024-08-19 09:30:00,225.69501,225.69501,223.039993,224.024994,19892597.0
2024-08-19 13:30:00,224.029999,225.97,223.8,225.89999,11238621.0
2024-08-20 09:30:00,225.77,227.17,225.45,226.71001,15963972.0
2024-08-20 13:30:00,226.7,227.11,226.19,226.49001,6872031.0
2024-08-21 09:30:00,226.49001,227.98,225.63499,226.00010681,17748626.0
2024-08-21 13:30:00,226.0099945,226.58,225.19099,226.39999,9385106.0
2024-08-22 09:30:00,227.60001,228.34,224.9201,225.645,18626219.0
2024-08-22 13:30:00,225.63,225.82001,223.89999,224.53,11478468.0
2024-08-23 09:30:00,225.65891,228.22,224.34,225.965,19920370.0
2024-08-23 13:30:00,225.97,227.1669,225.95,226.77361,8612403.0
2024-08-26 09:30:00,227.21001,227.21001,223.8905,226.12,15609605.0
2024-08-26 13:30:00,226.13,227.28,225.44299,227.25999,8239550.0
2024-08-27 09:30:00,226.2101,228.81,224.89,228.49001,18194651.0
2024-08-27 13:30:00,228.5,228.664,227.75,228.14,7226102.0
2024-08-28 09:30:00,228.050003,229.85001,226.25999,227.47,22801193.0
2024-08-28 13:30:00,227.47,227.64,225.6801,226.49001,9102361.0
2024-08-29 09:30:00,230.28,232.89,228.88,232.13,31006861.0
2024-08-29 13:30:00,232.14,232.5,229.33,229.81,14199977.0
2024-08-30 09:30:00,230.0,230.39999,227.48,228.14999,19869988.0
2024-08-30 13:30:00,228.13499,229.85001,227.66,228.86,12669590.0
2024-09-03 09:30:00,228.61,229.0,223.27,223.8315,23195081.0
2024-09-03 13:30:00,223.8252,223.92,221.17,222.75,15229247.0
2024-09-04 09:30:00,221.66,221.755,217.48,220.12,26174903.0
2024-09-04 13:30:00,220.1046,221.4301,220.070007,220.78999,11118588.0
2024-09-05 09:30:00,222.5,225.48,221.89,222.39,20912466.0
2024-09-05 13:30:00,222.39771,223.89999,221.8101,222.39999,8761689.0
2024-09-06 09:30:00,224.0,225.24001,220.46001,220.98,24301970.0
2024-09-06 13:30:00,220.95,221.55,219.77,220.91,11523150.0
2024-09-09 09:30:00,220.89999,221.0,217.050003,220.84,29388878.0
2024-09-09 13:30:00,220.838,221.036499,216.72,220.99001,28965089.0
2024-09-10 09:30:00,219.59,220.64999,216.73,220.27,28419920.0
2024-09-10 13:30:00,220.27,221.48,219.67999,220.17,13984626.0
2024-09-11 09:30:00,221.0,222.75,217.96899,221.2097,21264814.0
2024-09-11 13:30:00,221.22,223.0,220.84,222.86,13312621.0
2024-09-12 09:30:00,222.0,223.067505,219.82001,222.62,17303778.0
2024-09-12 13:30:00,222.60001,223.53999,222.16,222.87,12004895.0
2024-09-13 09:30:00,223.0,224.029999,221.91,223.5838,19234119.0
2024-09-13 13:30:00,223.58,224.020004,222.31,222.46001,10522601.0
2024-09-16 09:30:00,216.47,217.2,213.92,215.965,38153045.0
2024-09-16 13:30:00,215.96001,216.7,215.75,216.3,12983281.0
2024-09-17 09:30:00,215.5,216.89999,214.5,216.17,26117143.0
2024-09-17 13:30:00,216.16,216.85001,215.059998,216.85001,11866272.0
2024-09-18 09:30:00,218.25,221.61,218.1722,221.2101,29270290.0
2024-09-18 13:30:00,221.22,222.7,218.92999,220.69,20973943.0
2024-09-19 09:30:00,225.0,229.74001,224.64,229.1701,36915014.0
2024-09-19 13:30:00,229.1769,229.59,228.28999,228.82001,16602473.0
2024-09-20 09:30:00,230.13,231.92,229.2,230.75,58749485.0
2024-09-20 13:30:00,230.74001,233.089996,227.62,228.53,43959554.0
2024-09-23 09:30:00,227.34,229.45,225.86,226.74001,26704153.0
2024-09-23 13:30:00,226.74899,227.17999,225.81,226.45,10944558.0
2024-09-24 09:30:00,228.645,229.35001,225.74001,227.24001,16775731.0
2024-09-24 13:30:00,227.2422,227.5,226.37,227.36,8611854.0
2024-09-25 09:30:00,225.25,227.28999,224.61,225.36,18129475.0
2024-09-25 13:30:00,225.35001,226.44,224.029999,226.31,11353989.0
2024-09-26 09:30:00,227.0,228.5,225.89,227.155,18327783.0
2024-09-26 13:30:00,227.155,227.86501,226.97099,227.62,8592758.0
2024-09-27 09:30:00,229.0,229.52,227.3,227.995,16400022.0
2024-09-27 13:30:00,227.99001,228.52,227.53,227.82001,7877006.0
2024-09-30 09:30:00,231.0,232.5383,230.31,231.645,22825602.0
2024-09-30 13:30:00,231.64999,233.0,230.55,233.0,15569182.0
2024-10-01 09:30:00,228.5,228.77,223.74001,223.92999,35896695.0
2024-10-01 13:30:00,223.92999,226.34,223.84,226.25999,13362428.0
2024-10-02 09:30:00,225.89,227.050003,223.029999,226.9599,20102596.0
2024-10-02 13:30:00,226.94,227.37,226.35001,226.81,7317674.0
2024-10-03 09:30:00,225.24001,226.8,223.3239,223.83501,17144565.0
2024-10-03 13:30:00,223.84,225.84,223.50011,225.67,10001707.0
2024-10-04 09:30:00,227.89,228.0,224.14,225.1001,17618916.0
2024-10-04 13:30:00,225.12,226.98,224.55,226.78,10351802.0
2024-10-07 09:30:00,224.46001,225.69,223.81,223.81,16208892.0
2024-10-07 13:30:00,223.78011,224.059998,221.33501,221.72,11568824.0
2024-10-08 09:30:00,224.31,225.96001,223.25,224.74001,16922216.0
2024-10-08 13:30:00,224.74001,225.97501,224.66,225.78,7948038.0
2024-10-09 09:30:00,225.5,229.039902,224.83,228.86,16773642.0
2024-10-09 13:30:00,228.84,229.75,228.029999,229.50999,9304875.0
2024-10-10 09:30:00,227.78,229.23,227.17,228.5,13634131.0
2024-10-10 13:30:00,228.49001,229.5,228.039993,229.029999,6801094.0
2024-10-11 09:30:00,228.295,229.19,227.34,227.84,14801584.0
2024-10-11 13:30:00,227.825,228.97,227.5,227.52,9139351.0
2024-10-14 09:30:00,228.7,231.31,228.60001,230.42999,16292733.0
2024-10-14 13:30:00,230.41,231.7278,230.059998,231.3,10355772.0
2024-10-15 09:30:00,233.59,237.49001,232.37,234.020004,37877453.0
2024-10-15 13:30:00,233.964,234.47,232.81,233.8,12652380.0
2024-10-16 09:30:00,231.62,232.12,229.85001,230.9099,20154662.0
2024-10-16 13:30:00,230.9099,231.92999,230.58,231.75,7626833.0
2024-10-17 09:30:00,233.44,233.85001,230.53,232.38741,15059535.0
2024-10-17 13:30:00,232.39999,232.58,231.27499,232.25999,8774408.0
2024-10-18 09:30:00,235.88,236.050003,234.020004,235.24001,29145160.0
2024-10-18 13:30:00,235.24001,235.75,234.8,234.98,8203009.0
2024-10-21 09:30:00,234.45,236.61501,234.45,236.3701,19317316.0
2024-10-21 13:30:00,236.38,236.85001,235.8275,236.58,7670544.0
2024-10-22 09:30:00,233.22,235.039993,232.61,234.85001,19364079.0
2024-10-22 13:30:00,234.85001,236.19,234.845,235.86,8525573.0
2024-10-23 09:30:00,234.32001,235.144,228.92999,230.054993,29169553.0
2024-10-23 13:30:00,230.020004,230.86,227.75999,230.75,13018968.0
2024-10-24 09:30:00,229.91701,230.82001,228.41,230.27,16600582.0
2024-10-24 13:30:00,230.28,230.81,230.039993,230.57001,6663902.0
2024-10-25 09:30:00,229.74001,233.2,229.57001,231.8575,18616055.0
2024-10-25 13:30:00,231.83,232.2,231.070007,231.39999,9158660.0
2024-10-28 09:30:00,233.315,234.73,232.55,234.42999,16987133.0
2024-10-28 13:30:00,234.425,234.645,233.11,233.49001,7782381.0
2024-10-29 09:30:00,233.19501,234.21001,232.32001,233.89,14552370.0
2024-10-29 13:30:00,233.92,234.32001,233.53999,233.75,8796015.0
2024-10-30 09:30:00,232.62,233.2299,230.23,230.2411,19824742.0
2024-10-30 13:30:00,230.245,231.0,229.56,230.14,13382161.0
2024-10-31 09:30:00,229.23,229.83,226.41,227.86011,21964796.0
2024-10-31 13:30:00,227.86,227.96629,225.39,225.39,15926441.0
2024-11-01 09:30:00,220.97,225.34,220.28,223.34,41403582.0
2024-11-01 13:30:00,223.34019,223.36,222.070007,222.85001,12736551.0
2024-11-04 09:30:00,221.011993,222.62,219.71001,222.020493,21983347.0
2024-11-04 13:30:00,222.020004,222.78999,221.52,222.12,8956742.0
2024-11-05 09:30:00,221.795,223.94501,221.795,222.62,14729712.0
2024-11-05 13:30:00,222.63,223.53,222.40021,223.45,7422744.0
2024-11-06 09:30:00,221.215,226.065002,221.19,224.1877,29052725.0
2024-11-06 13:30:00,224.185,224.33,222.5,222.7,12833703.0
2024-11-07 09:30:00,224.625,227.49001,224.57001,227.1033,19989450.0
2024-11-07 13:30:00,227.10001,227.87,226.745,227.69,11323842.0
2024-11-08 09:30:00,227.14,228.66,226.4084,226.995,16203354.0
2024-11-08 13:30:00,227.0,227.72,226.72,227.16,12882032.0
2024-11-11 09:30:00,225.054993,225.7,221.5,222.46001,24513664.0
2024-11-11 13:30:00,222.44991,224.35001,222.36,224.25,9289365.0
2024-11-12 09:30:00,224.63,225.59,223.355,224.47,18209297.0
2024-11-12 13:30:00,224.45,224.82001,223.9404,224.24001,10252082.0
2024-11-13 09:30:00,223.95,226.64999,222.75999,226.3638,20963373.0
2024-11-13 13:30:00,226.36,226.42999,224.47,225.070007,11109819.0
2024-11-14 09:30:00,225.070007,228.64,225.050003,228.47279,19380523.0
2024-11-14 13:30:00,228.47009,228.87,226.99001,228.19,12813520.0
2024-11-15 09:30:00,225.92,226.92,224.27,224.735,23861942.0
2024-11-15 13:30:00,224.7,225.31,224.3,224.92,10456000.0
2024-11-18 09:30:00,225.2,229.74001,225.17999,228.96719,18856688.0
2024-11-18 13:30:00,228.96001,229.498,227.32001,227.99001,9522271.0
2024-11-19 09:30:00,226.795,230.16,226.66,229.58,16425327.0
2024-11-19 13:30:00,229.5345,229.99001,227.72,228.34,9077610.0
2024-11-20 09:30:00,228.105,229.92999,225.89,226.81329,15523364.0
2024-11-20 13:30:00,226.78999,229.0,226.395,229.0,8044854.0
2024-11-21 09:30:00,228.78999,230.14999,225.7103,229.84,21067336.0
2024-11-21 13:30:00,229.85001,229.9337,228.27,228.50999,10006318.0
2024-11-22 09:30:00,228.059998,230.71989,228.059998,230.17999,17500473.0
2024-11-22 13:30:00,230.16499,230.39,228.92999,229.75999,10050171.0
2024-11-25 09:30:00,231.84,233.185,229.74001,230.41499,20275952.0
2024-11-25 13:30:00,230.425,233.17,229.845,232.88,16154630.0
2024-11-26 09:30:00,234.089996,235.57001,233.47501,234.50999,24449875.0
2024-11-26 13:30:00,234.50999,235.28,234.44501,235.080002,11212021.0
2024-11-27 09:30:00,234.465,235.69,233.8101,234.78011,16039059.0
2024-11-27 13:30:00,234.78,235.25,234.58501,234.99001,6648254.0
2024-11-29 09:30:00,234.84,237.81,233.97,237.33,28323856.0
2024-11-29 13:30:00,237.33,237.33,237.33,237.33,100855.0
2024-12-02 09:30:00,237.27,240.78999,237.16,239.44,23561242.0
2024-12-02 13:30:00,239.42,239.94,239.029999,239.60001,8728561.0
2024-12-03 09:30:00,239.92,241.69991,238.9003,241.42,17820880.0
2024-12-03 13:30:00,241.42,242.755,241.345,242.63,10290473.0
2024-12-04 09:30:00,242.88,244.105,241.25,242.2587,21259443.0
2024-12-04 13:30:00,242.24001,243.53999,241.92999,243.020004,9545639.0
2024-12-05 09:30:00,244.050003,244.53999,242.23,242.88499,19122658.0
2024-12-05 13:30:00,242.89,243.69,242.13,243.080002,10085421.0
2024-12-06 09:30:00,242.87,244.63,242.080002,243.2641,15930072.0
2024-12-06 13:30:00,243.25999,243.64,242.2,242.86,10551439.0
2024-12-09 09:30:00,241.83,247.24001,241.75999,246.9054,21614380.0
2024-12-09 13:30:00,246.89,247.089996,245.89999,246.81,9992131.0
2024-12-10 09:30:00,246.95,247.78709,245.342,247.4066,16643745.0
2024-12-10 13:30:00,247.405,248.21001,247.35001,247.8,10072558.0
2024-12-11 09:30:00,247.94501,250.8,247.64999,249.10001,19780212.0
2024-12-11 13:30:00,249.089996,249.16499,246.2601,246.42999,11809905.0
2024-12-12 09:30:00,246.94501,248.74001,245.67999,248.53,16627181.0
2024-12-12 13:30:00,248.52,248.74001,247.45,247.95,6576082.0
2024-12-13 09:30:00,247.88,249.29021,246.24001,247.19,10170548.0
2024-12-13 13:30:00,247.175,248.29871,247.1601,248.13,5370358.0
2024-12-16 09:30:00,248.0,251.37891,247.64999,251.11,18886653.0
2024-12-16 13:30:00,251.089996,251.24719,249.95,251.039993,9982503.0
2024-12-17 09:30:00,250.13499,253.35001,249.78999,253.13,19175367.0
2024-12-17 13:30:00,253.14,253.81,252.64999,253.48,12744333.0
2024-12-18 09:30:00,252.22,254.039993,251.33,253.7101,17603695.0
2024-12-18 13:30:00,253.7,254.28,247.75,247.86,21188097.0
2024-12-19 09:30:00,247.46001,251.85001,247.095001,250.83,26739660.0
2024-12-19 13:30:00,250.815,251.45,249.4093,249.85001,9383784.0
2024-12-20 09:30:00,248.12,253.92999,246.3,252.87,37352049.0
2024-12-20 13:30:00,252.91,255.0,252.67999,254.59,17039465.0
2024-12-23 09:30:00,254.77,255.645,253.45,253.92,17790368.0
2024-12-23 13:30:00,253.92,255.64999,253.67999,255.31,9375898.0
2024-12-24 09:30:00,255.37,258.20001,255.36,258.20001,22592432.0
2024-12-24 13:30:00,258.20001,258.20001,258.20001,258.20001,0.0
2024-12-26 09:30:00,258.35501,260.089996,257.63,258.81891,14769345.0
2024-12-26 13:30:00,258.81,259.51001,258.41,259.10001,6517208.0
2024-12-27 09:30:00,257.89999,258.70001,253.059998,254.95,20665362.0
2024-12-27 13:30:00,254.94,255.82001,254.86,255.72,10206131.0
2024-12-30 09:30:00,252.23,253.47,250.75,252.82001,11330823.0
2024-12-30 13:30:00,252.80499,253.49989,252.039993,252.12,11421723.0
2024-12-31 09:30:00,252.66,253.28,249.44,249.69,13367901.0
2024-12-31 13:30:00,249.69,251.080002,249.5,250.38,12811686.0
2025-01-02 09:30:00,248.92999,249.10001,242.31,242.6862,31182453.0
2025-01-02 13:30:00,242.67,243.95,241.8201,243.82001,16822352.0
2025-01-03 09:30:00,243.37,244.17999,241.89,243.0099945,21091257.0
2025-01-03 13:30:00,243.0,243.60001,242.57001,243.3,10537358.0
2025-01-06 09:30:00,244.33,247.33,243.84,245.029999,22008569.0
2025-01-06 13:30:00,245.029999,245.34,244.42,245.0,8144974.0
2025-01-07 09:30:00,242.98,245.55,241.36,243.1555,16510199.0
